0.000000000000000000e+00
8.682616800069808960e-02
1.826118826866149902e-01
2.752883732318878174e-01
3.648872375488281250e-01
4.514435827732086182e-01
5.349878072738647461e-01
6.155468225479125977e-01
6.931387782096862793e-01
7.677770256996154785e-01
8.394656181335449219e-01
9.081977009773254395e-01
9.739515185356140137e-01
1.036684513092041016e+00
1.096326231956481934e+00
1.152762532234191895e+00
1.205804705619812012e+00
1.255127787590026855e+00
1.300101995468139648e+00
1.339198231697082520e+00
1.366017937660217285e+00
1.333907485008239746e+00
1.271245956420898438e+00
1.210487484931945801e+00
1.151656270027160645e+00
1.094711780548095703e+00
1.039614439010620117e+00
9.863259196281433105e-01
9.348074197769165039e-01
8.850222826004028320e-01
8.369342684745788574e-01
7.905079722404479980e-01
7.457084655761718750e-01
7.025017738342285156e-01
6.608550548553466797e-01
6.207358837127685547e-01
5.821123719215393066e-01
5.449535250663757324e-01
5.092293024063110352e-01
4.749100208282470703e-01
4.419668614864349365e-01
4.103717803955078125e-01
3.800973594188690186e-01
3.511170148849487305e-01
3.234046101570129395e-01
2.969347834587097168e-01
2.716829180717468262e-01
2.476253360509872437e-01
2.247385084629058838e-01
2.030000686645507812e-01
1.823882758617401123e-01
1.628821641206741333e-01
1.444615125656127930e-01
1.271069794893264771e-01
1.108001694083213806e-01
9.552338719367980957e-02
8.126022666692733765e-02
6.799535453319549561e-02
5.571465939283370972e-02
4.440555348992347717e-02
3.405720740556716919e-02
2.466087229549884796e-02
1.621046848595142365e-02
8.703308179974555969e-03
2.141250064596533775e-03
-3.467499511316418648e-03
-8.105450309813022614e-03
-1.174073666334152222e-02
-1.431759539991617203e-02
-1.573700830340385437e-02
-1.581202819943428040e-02
-1.414581667631864548e-02
-9.696042165160179138e-03
1.785923494026064873e-03
5.576110258698463440e-02
1.521051973104476929e-01
2.457808256149291992e-01
3.363668620586395264e-01
4.238994419574737549e-01
5.084105134010314941e-01
5.899288058280944824e-01
6.684740781784057617e-01
7.440626025199890137e-01
8.167014122009277344e-01
8.863869309425354004e-01
